,Replication_ID,Ratio,Best_K,MAE,RMSE,R2
754,251,0.3,14,39193.464885325826,76222.40976369684,0.7786511940554256
755,251,0.5,8,36513.209640312256,72240.84185980626,0.8011720518812631
756,252,0.1,11,42434.19956611977,74155.86421562711,0.7774500432118983
757,252,0.3,7,36977.021690130256,68308.57086397037,0.8111630785583617
758,252,0.5,8,34696.75546964583,65828.68335241896,0.8246253364782817
759,253,0.1,13,43526.9437709965,73271.43007397749,0.7752882103684959
760,253,0.3,10,37453.63909275667,65112.852854364326,0.8225442931585853
761,253,0.5,5,34527.61090202589,62991.453603353184,0.8339190641924344
762,254,0.1,7,42427.93107379584,78293.98286371148,0.7544200066153463
763,254,0.3,7,36540.7763098928,71724.88390800102,0.7939009839572837
764,254,0.5,8,34822.50875587223,70588.02969518481,0.8003826297785069
765,255,0.1,10,44166.276357593175,82093.67936527419,0.7201258437919529
766,255,0.3,9,38659.72389433133,75200.50101382183,0.7651531043875304
767,255,0.5,11,36075.94751144177,71456.97504026977,0.7879527666105393
768,256,0.1,7,44399.04603727834,80498.45574949413,0.752827210284854
769,256,0.3,5,38775.30074904909,76399.91754764915,0.7773558231818997
770,256,0.5,8,36812.89795842905,74480.8400396278,0.7884004725383239
771,257,0.1,10,45432.65937257556,86350.38392812134,0.7238643116638572
772,257,0.3,17,39884.67823296738,82103.38156735194,0.7503589026484094
773,257,0.5,6,37034.30674405793,77306.40728800376,0.7786778020057841
774,258,0.1,9,44127.90329993667,76876.93910945042,0.7631442009571325
775,258,0.3,8,37366.1487952988,67796.38203154408,0.8157935249616358
776,258,0.5,5,34834.79308842556,65041.65414697183,0.83045889437713
777,259,0.1,8,43832.252467422804,83022.55935355349,0.7342079697138677
778,259,0.3,9,38718.680131210676,75934.36265110344,0.777655483087071
779,259,0.5,8,35778.07185377078,72755.79142163719,0.7958803296017727
780,260,0.1,13,42106.51530725245,70999.0576252731,0.7855927366142161
781,260,0.3,8,35527.954041368444,64394.70272704925,0.8236259813628611
782,260,0.5,10,33182.36376134346,61192.78222761811,0.8407297271441999
783,261,0.1,11,43484.38865298097,74428.79328945473,0.7809816930786542
784,261,0.3,11,36788.112129514404,64945.0047372603,0.8332407369004549
785,261,0.5,8,33704.73621360059,60401.13969517567,0.8557589987758831
786,262,0.1,7,45231.65376236657,86185.23562046138,0.7388249002459597
787,262,0.3,4,39972.951260980764,79453.64118134056,0.7780303321486635
788,262,0.5,6,37204.53854293541,76329.16181088632,0.7951447920446514
789,263,0.1,16,44534.059338700696,77307.23567306742,0.746377280384384
790,263,0.3,12,38321.426046499444,68270.8552801367,0.8022035220604667
791,263,0.5,9,34926.006105142325,63141.94634096931,0.8308064524745224
792,264,0.1,9,42115.565148521346,69171.9658825378,0.790281117947869
793,264,0.3,11,36344.75343932637,62938.85143419041,0.826373934764597
794,264,0.5,10,34797.97473329678,61021.40483019095,0.836791903288247
795,265,0.1,13,42118.539488934955,74463.49343109391,0.7434548032256603
796,265,0.3,7,36526.658138997154,66909.33294264328,0.7928664378591147
797,265,0.5,6,33923.0522466299,63801.50874728609,0.8116615589597772
798,266,0.1,7,41979.12959659653,74519.14498631898,0.7795130858414816
799,266,0.3,6,36393.53060019145,65322.96096258963,0.830574483907024
800,266,0.5,5,34072.92261173075,62952.96704782984,0.8426453793720261
801,267,0.1,11,42923.51818558388,74970.7466814177,0.7684528062223293
802,267,0.3,12,36717.41466940544,66552.58874743283,0.817532401663763
803,267,0.5,6,34293.12930102682,62170.252914830984,0.8407713849655812
804,268,0.1,13,45270.99915692274,78532.71871367843,0.7660409504998871
805,268,0.3,13,38253.91101120909,70743.49500419284,0.8101495604379079
806,268,0.5,8,35355.18029098293,67203.58901412858,0.8286739044017185
807,269,0.1,7,43400.999550843444,74262.73541011826,0.8005253818674861
808,269,0.3,6,36623.67773492768,66408.2853329266,0.8404891270053112
809,269,0.5,7,34421.43480668896,65204.273163425954,0.8462207018304937
810,270,0.1,13,43045.1459783953,78105.88146140345,0.7468373522095635
811,270,0.3,15,37459.45863684435,71463.75845617885,0.788064426458218
812,270,0.5,7,34623.041798712664,67030.15844604289,0.8135455962023627
813,271,0.1,10,43981.43044737511,75615.32513144835,0.7465282970896644
814,271,0.3,16,37959.3450033987,68087.21952026417,0.794486179285766
815,271,0.5,13,35200.65382902345,65849.09803663028,0.8077751653234474
816,272,0.1,13,44162.181410810794,76856.66942183836,0.7831511421320707
817,272,0.3,6,38044.315852852065,67764.43253508834,0.8314232681746667
818,272,0.5,11,35943.29437929849,65580.05798750708,0.8421161853305021
819,273,0.1,12,41543.1066778786,71950.85849851438,0.787373357539064
820,273,0.3,10,36501.58051910735,66120.32051976482,0.8204375090987645
821,273,0.5,10,34219.28567432617,66359.43199790744,0.8191364541068435
822,274,0.1,9,43382.343919342,78192.36824693432,0.7337815504853159
823,274,0.3,10,37135.89046371083,69887.38054178745,0.7873296520649784
824,274,0.5,12,34429.25428673245,65411.32759636593,0.8136989326010411
825,275,0.1,7,43260.255825808556,72555.12243344421,0.7650737414333579
826,275,0.3,11,37149.0245495057,64407.004962300234,0.8148764747026452
827,275,0.5,11,34283.08022249284,61501.20699674295,0.8312037936066355
828,276,0.1,7,42312.12071383156,67547.0254355659,0.781553493047334
829,276,0.3,8,35909.116814863875,58519.63315936659,0.8360407824791001
830,276,0.5,8,33345.1759185098,54290.3358774093,0.8588835300376466
831,277,0.1,9,41484.786203790136,69926.91591783873,0.7720589449443264
832,277,0.3,9,35520.284716015856,62878.82382165201,0.8156926629839182
833,277,0.5,9,32860.89531772702,59467.95967441543,0.8351458509706053
834,278,0.1,12,43031.08223235897,73167.80858287553,0.7488717849270479
835,278,0.3,8,37038.068426330654,67652.36150140657,0.7853052938851472
836,278,0.5,5,34048.65555325845,63786.779365843024,0.8091391894166502
837,279,0.1,14,43062.424808342235,70378.37848857386,0.7617712046179738
838,279,0.3,19,36717.32694362753,62811.378206511006,0.8102453674546172
839,279,0.5,7,33929.125708388674,61752.87576279414,0.8165869994743906
840,280,0.1,9,44428.359195395555,78965.76765371341,0.7484707522453622
841,280,0.3,9,37427.68917667569,69381.14744253019,0.8058248162818384
842,280,0.5,10,35229.306561249294,66778.90655313786,0.820117309023954
843,281,0.1,10,44742.62913200494,78225.99348971467,0.7606148951618552
844,281,0.3,11,39079.657760326634,71786.2810815693,0.7984058806833274
845,281,0.5,5,36544.147452103585,68329.96695010363,0.8173509699278486
846,282,0.1,11,44401.71201760483,74710.40158623974,0.7596280577473388
847,282,0.3,11,38358.27158572172,66152.51390751376,0.8115421047506536
848,282,0.5,8,35054.45814730149,61038.77541815748,0.8395523889721507
849,283,0.1,15,42738.32477566552,74741.45574884214,0.756452045104247
850,283,0.3,16,36628.7372403837,68197.87065019947,0.797230321780406
851,283,0.5,12,34998.677763715306,67780.82187356557,0.7997027238294533
852,284,0.1,9,41749.5806701404,75067.58415642592,0.7551110908322091
853,284,0.3,14,36625.960863967186,67600.80253210124,0.801405168709481
854,284,0.5,7,34747.21337580654,65561.52841158664,0.8132062345714883
855,285,0.1,7,43082.97111648007,73297.94485859608,0.7697452643754183
856,285,0.3,11,36774.93952404833,64363.77224791007,0.822455201281155
857,285,0.5,7,34208.41973649284,61387.668248398244,0.838494524795402
858,286,0.1,8,44139.20796023171,76496.15482705217,0.769412392590876
859,286,0.3,10,37686.4371434136,67539.4603509899,0.8202487476536469
860,286,0.5,8,34782.52911608244,64057.617181218884,0.8383043592010283
861,287,0.1,8,42522.15836738092,75766.93739921313,0.7649901812947695
862,287,0.3,10,36667.54465023386,69957.71529522001,0.7996461108289339
863,287,0.5,11,35104.48485094126,68267.88015601684,0.8092083444066476
864,288,0.1,8,45508.51338813589,80510.23438380801,0.7321336085610959
865,288,0.3,10,39004.601245777776,71331.30472633246,0.7897304521670525
866,288,0.5,8,35575.20777183505,66764.25678484207,0.8157938681727628
867,289,0.1,13,43099.04025363829,72912.40973467636,0.7673849578680426
868,289,0.3,10,37159.04383159905,64402.46772859972,0.8185153455511414
869,289,0.5,7,34911.147456778606,61489.24200368069,0.8345628002938196
870,290,0.1,14,42230.56610444248,72439.87632222181,0.7633822939385908
871,290,0.3,9,36600.809945510504,64979.01105183194,0.8096126741023674
872,290,0.5,4,33882.211239607605,61042.65668384633,0.8319808850938522
873,291,0.1,11,44970.13659288059,78164.14023409711,0.7348220552836568
874,291,0.3,7,38571.607080072135,72136.60575436702,0.774142926278379
875,291,0.5,7,35548.091613279525,68041.93176406046,0.799055760856112
876,292,0.1,9,43097.49417760864,75443.11067052545,0.7708785652533519
877,292,0.3,9,37041.09073852755,67542.02445937973,0.8163568668036321
878,292,0.5,8,34436.2729161897,63528.00314211091,0.8375360697414975
879,293,0.1,8,43380.08255563134,75245.8922340988,0.7461312546732679
880,293,0.3,10,37002.463138154606,68727.03404448085,0.7882132195532445
881,293,0.5,8,34720.7280600177,66492.27368947855,0.8017624088589549
882,294,0.1,5,45457.67536781056,79291.20151949897,0.7554648673678734
883,294,0.3,11,38579.52072916597,72374.79821131764,0.7962648339886063
884,294,0.5,6,35272.96721875689,67955.10041016902,0.8203879859424937
885,295,0.1,16,42582.5778058163,74595.63557535378,0.7635169867056468
886,295,0.3,10,36375.61579025939,66180.00221469249,0.8138655895468201
887,295,0.5,9,33326.39473084832,61939.88869796368,0.8369525711720762
888,296,0.1,14,43820.83886950045,83181.97616882628,0.7258355236667149
889,296,0.3,11,37589.69449363631,75129.66167764952,0.7763465607105231
890,296,0.5,9,35405.12343612354,74152.19978234125,0.7821283144874822
891,297,0.1,8,41761.69936767152,69403.91452598109,0.7708393597896032
892,297,0.3,15,35495.260538909686,59814.03683949252,0.8297926453167663
893,297,0.5,9,33331.76942730546,57596.81033967615,0.8421774846413813
894,298,0.1,11,41357.86631418225,72277.19348562029,0.7774078027165578
895,298,0.3,7,36018.061219404386,65914.15896891899,0.8148751134075638
896,298,0.5,6,33525.90421337702,62711.83679789627,0.8324260843583144
897,299,0.1,7,45076.787037703914,78947.2145655611,0.7455094040394012
898,299,0.3,11,38078.73806986981,71863.7040568036,0.7891287795068852
899,299,0.5,6,35558.088845845414,67856.328555529,0.811990917009238
900,300,0.1,7,45277.65010306469,85996.30474835304,0.7423820714131553
901,300,0.3,6,39454.53244405346,78377.15723892784,0.7860089948580162
902,300,0.5,9,37421.19128776322,77080.52081453567,0.7930307696755906
903,301,0.1,6,43921.25344566889,77112.61995274627,0.7456045317331013
904,301,0.3,6,37737.80211357019,68972.34362089915,0.7964793788803766
905,301,0.5,9,34892.86710453199,65504.70719002725,0.8164292542122642
906,302,0.1,9,43428.39127572794,77792.02173044103,0.7553778879485853
907,302,0.3,9,37571.23946702598,71318.11158253741,0.7943989800962705
908,302,0.5,7,35026.33155777375,67848.05765954296,0.8139196847617128
909,303,0.1,8,43798.42386288512,78673.64299568027,0.7587632265538821
910,303,0.3,14,37889.3592180463,70248.17364452804,0.807666442309524
911,303,0.5,6,34977.74048568387,65544.37056854145,0.8325613228615502
912,304,0.1,12,43861.47638350341,82201.52281483235,0.7208474555960505
913,304,0.3,6,37850.99769578202,72180.22508696253,0.7847623069456984
914,304,0.5,7,35161.41915013321,68822.69535896626,0.804320550005094
915,305,0.1,10,41914.690477377415,78611.88016133834,0.7405084507629207
916,305,0.3,6,35880.498775012886,69915.99339004143,0.7947420829778225
917,305,0.5,4,33458.94798458496,65121.49589388702,0.821928019772045
918,306,0.1,11,43264.96995524975,79800.1654870613,0.7447328430748688
919,306,0.3,10,37292.36321567032,71388.21672533634,0.795713144155937
920,306,0.5,7,34431.48513131939,69272.91589491932,0.8076402097417011
921,307,0.1,6,43062.25267190991,75802.54053840795,0.756116388401029
922,307,0.3,13,36569.701829012534,67840.69012719227,0.8046580091676836
923,307,0.5,7,34087.71496584924,64580.40853226246,0.8229823092013937
924,308,0.1,6,42663.274369799205,70243.93114630027,0.7750701628208698
925,308,0.3,14,37500.04289510884,63389.045832011914,0.8168285088231094
926,308,0.5,10,34387.428795940425,59928.8556589954,0.8362801184840581
927,309,0.1,12,44332.14354889749,80585.61500177952,0.7439697815328532
928,309,0.3,12,37942.15795396122,71702.35709253201,0.797304996798076
929,309,0.5,8,35238.913506397614,67838.57014268186,0.8185614574563014
930,310,0.1,9,44422.04440504378,80361.92448375827,0.7330976946631541
931,310,0.3,9,38703.97294831243,73168.8562492137,0.7787393415169078
932,310,0.5,6,36158.53945068725,69955.02680942233,0.7977495378871117
933,311,0.1,13,41077.302694437174,67487.12438439496,0.7677305402119267
934,311,0.3,10,35653.45529706819,59998.41619022722,0.8164181104116089
935,311,0.5,10,34067.35748254963,59460.37700160124,0.819695909237818
936,312,0.1,10,43305.44522246871,77574.83401331278,0.7491071106362476
937,312,0.3,12,37063.17940869528,70554.17053226601,0.7924646776454418
938,312,0.5,7,34617.11859188444,67479.97916847216,0.8101561543744562
939,313,0.1,9,43370.832936173174,79181.11818247197,0.716959721877633
940,313,0.3,12,37169.72663894696,73216.81369719481,0.7579937225652982
941,313,0.5,8,34664.65106406624,70807.1994107788,0.7736607793948809
942,314,0.1,8,45172.77286875599,79576.5445773402,0.7415407971287421
943,314,0.3,10,38494.82152879601,68059.28437726737,0.810941327918282
944,314,0.5,6,35215.575956600565,64737.219432672755,0.828947301403422
945,315,0.1,11,45855.006916447215,87033.75085993827,0.7349190312828355
946,315,0.3,14,40086.69544400835,81132.26295528775,0.7696488806070103
947,315,0.5,10,38063.47387802187,79761.00874724165,0.777369621969307
948,316,0.1,9,44887.12688787863,85846.91147031225,0.7269385084165191
949,316,0.3,4,38671.2739722376,76297.20366477736,0.7843108245244493
950,316,0.5,6,36379.514204750005,74908.06723318937,0.7920933928097111
951,317,0.1,14,43197.52520648912,75395.70655233505,0.757940059467122
952,317,0.3,9,37060.85038677914,69413.62528683651,0.794827502311348
953,317,0.5,9,34960.25012206101,67632.68822771618,0.8052206146171003
954,318,0.1,13,41200.8848428178,67504.55389958803,0.7972013281654622
955,318,0.3,8,35340.8896739861,60409.98955453108,0.8375886095552647
956,318,0.5,11,33657.184284894276,58992.75143396488,0.8451196691639431
957,319,0.1,14,43105.01184637973,75817.81529961654,0.770096870679384
958,319,0.3,9,37038.455502505174,68050.06563036286,0.8147921255984708
959,319,0.5,7,34854.82020116115,65928.50927497353,0.8261603405630612
960,320,0.1,10,43565.83319766708,73596.51355686024,0.7575771580537962
961,320,0.3,11,37687.8658400392,68063.51256807112,0.7926577668075427
962,320,0.5,9,35345.57385768052,66278.69903188439,0.8033893649165328
963,321,0.1,12,41994.62097471334,71259.48025030173,0.7678290838449552
964,321,0.3,11,35895.2237828016,62551.188140056125,0.8211068789035129
965,321,0.5,7,32271.626203924687,56722.89620724517,0.8528909777408622
966,322,0.1,8,43467.35731788281,72915.06502280083,0.7714112855605935
967,322,0.3,7,37565.649688530975,64902.767801358306,0.8188882253672914
968,322,0.5,6,34951.50242377495,61229.307786282974,0.8388096828913798
969,323,0.1,13,43570.53946543599,79751.54230533431,0.7459197251000245
970,323,0.3,9,37934.0530213099,73647.1264744637,0.7833272066300294
971,323,0.5,5,35691.05429381729,69896.40906223402,0.8048347473084898
972,324,0.1,12,42956.31889650091,76614.6979327932,0.7609237909712908
973,324,0.3,16,37493.965512313924,72162.22144161075,0.7879042522449436
974,324,0.5,8,34980.09470741285,68424.3330357287,0.8093076287980688
975,325,0.1,10,43126.61338979172,74924.76167437443,0.7612843717482123
976,325,0.3,12,37151.056719179236,66617.606522698,0.8112842436235853
977,325,0.5,6,34460.24116892539,62367.96232350307,0.8345932524129674
978,326,0.1,14,41218.462992058376,70813.02044340814,0.7698917127668359
979,326,0.3,8,36222.33752942457,63834.0170717448,0.8130134483669446
980,326,0.5,9,33618.65944621484,61630.87923776879,0.8256978481717131
981,327,0.1,6,42090.698583875244,74261.38196265402,0.7579448389219052
982,327,0.3,4,36431.4716537171,66850.81663925185,0.8038439412094309
983,327,0.5,4,33527.37813303926,61783.14997963434,0.8324561901732686
984,328,0.1,10,41629.51624899486,73792.53526716187,0.735099806825986
985,328,0.3,9,36399.58691940896,66706.25205641455,0.7835336011395344
986,328,0.5,7,33909.19309487827,61519.66561571419,0.8158866227732463
987,329,0.1,8,44940.293940343465,84885.58047623732,0.7325955167931644
988,329,0.3,5,39032.66314797045,77303.97810823025,0.7782291170359225
989,329,0.5,7,36425.323291510096,74735.65577702857,0.792720411504295
990,330,0.1,13,42266.51470936457,72106.81044423969,0.7703036330816253
991,330,0.3,11,36647.75073422073,66730.21698523026,0.8032808545613779
992,330,0.5,8,34374.72044899979,63009.092221940344,0.8246087188059426
993,331,0.1,11,41344.47379710684,66138.82486951698,0.7895828592224386
994,331,0.3,7,34197.95805849145,55895.361127635246,0.8497135938318523
995,331,0.5,7,31962.917889786648,52255.30199182865,0.8686503589418236
996,332,0.1,12,42545.21655328576,74351.26155118665,0.7652351271798878
997,332,0.3,8,37121.94269613318,66986.23920813583,0.8094418079940905
998,332,0.5,14,34290.869505139446,62101.73359635677,0.836218863895272
999,333,0.1,14,42726.42381169486,71170.14154618238,0.7628955199653208
1000,333,0.3,7,36431.43285283157,61921.14027236486,0.8205175491249679
1001,333,0.5,6,34211.32500566687,58247.09468165279,0.8411845912250411
1002,334,0.1,17,44997.423497121046,74567.37489521802,0.7607058325187634
1003,334,0.3,14,38826.11206586725,68162.36303346895,0.8000489537915159
1004,334,0.5,13,36202.76408649147,65133.24613361611,0.817425612948831
1005,335,0.1,6,43345.23666650611,76944.9507613083,0.747300789999614
1006,335,0.3,8,37417.889382906695,69498.99139519047,0.7938417894296785
1007,335,0.5,8,34995.13889541948,66743.41445580639,0.8098656987177857
1008,336,0.1,13,43876.61943783995,76730.91349614796,0.7617880731024609
1009,336,0.3,9,37595.46542033186,68032.29682466426,0.8127365450877713
1010,336,0.5,7,34812.23960593879,65544.74935577203,0.8261804668842021
1011,337,0.1,6,43689.91893326285,74468.15913262857,0.7309056545843773
1012,337,0.3,10,36915.43411980027,65558.44294704437,0.7914450048860273
1013,337,0.5,8,33999.07870726236,62371.69324263838,0.8112276405194944
1014,338,0.1,13,42730.58034185365,74814.4828763317,0.763225062388538
1015,338,0.3,13,36288.89587348437,66773.51984548711,0.8113864393297076
1016,338,0.5,8,33978.49649779035,63508.875346344816,0.8293787111810065
1017,339,0.1,15,45273.19313358914,81413.56886536967,0.7263394907206406
1018,339,0.3,9,38640.1875992322,71763.11915784367,0.7873716551059824
1019,339,0.5,8,35853.84919590946,67940.3620876643,0.8094213443631921
1020,340,0.1,10,42221.63520548327,71687.7754487847,0.776336985955133
1021,340,0.3,12,36380.533608835955,64912.66792878431,0.8166153910956413
1022,340,0.5,11,34334.02777149591,63352.00362512029,0.8253274442329716
1023,341,0.1,10,43355.86219335315,73475.2547413569,0.7678338063953932
1024,341,0.3,10,37414.23960252967,65867.03620060634,0.813425182998761
1025,341,0.5,8,34481.62301042559,61690.168748901866,0.8363376824823056
1026,342,0.1,11,42638.32104481453,75576.99072456073,0.7530681844766635
1027,342,0.3,7,37692.311556082306,69634.45469626071,0.7903734839214527
1028,342,0.5,7,35096.777547043544,67680.63264085102,0.8019719651454807
1029,343,0.1,7,44263.7890116941,72297.09519377639,0.7691131794402857
1030,343,0.3,11,38062.01348018262,64866.53129232122,0.8141344947800476
1031,343,0.5,6,35542.950163771166,62202.41906121689,0.8290882203320086
1032,344,0.1,10,42070.03411167513,70320.73055163205,0.7761395544013303
1033,344,0.3,13,35766.06823155671,60975.49588174967,0.8316855904723881
1034,344,0.5,7,33262.732994873615,57009.21868541929,0.8528701493560873
1035,345,0.1,12,44237.28951150192,80791.50662416502,0.7455849691731894
1036,345,0.3,13,38106.163324832996,72871.6306578712,0.7930200262629918
1037,345,0.5,12,35268.2385509625,68899.19418318372,0.8149710701863174
1038,346,0.1,10,41917.41874485562,67990.73977214418,0.77726221820154
1039,346,0.3,12,36148.54803199414,60667.203355182835,0.8226617952277269
1040,346,0.5,8,33123.40952705749,57600.569546792234,0.8401370169705358
1041,347,0.1,9,43389.31978282277,76437.35449367855,0.7400864069685216
1042,347,0.3,8,36951.953989832,69454.14984441471,0.7854077185543961
1043,347,0.5,7,34499.284678632095,66082.440588665,0.8057371097053988
1044,348,0.1,10,43449.55590589216,73943.18209989334,0.7678805497685417
1045,348,0.3,15,38007.553468689344,66462.9353634121,0.8124684698933793
1046,348,0.5,4,35546.83893581752,62395.01141272712,0.8347220194498437
1047,349,0.1,6,44464.749160427404,79015.87286495014,0.7493197387229567
1048,349,0.3,10,37936.279770674926,69336.25029569335,0.8069756239284178
1049,349,0.5,8,35564.36268031082,66972.01706277726,0.8199147209644371
1050,350,0.1,13,43039.57753741236,72838.26885168755,0.7672918040749653
1051,350,0.3,10,36546.01948876476,64735.55483689235,0.8161861642566994
1052,350,0.5,7,33857.505211688294,59835.374180098086,0.8429606564984607
1053,351,0.1,13,42934.76143209389,72119.15904569384,0.7636092323779943
1054,351,0.3,7,36431.042462115816,64669.637377920146,0.8099227874401024
1055,351,0.5,7,33687.07066970749,61874.485237023895,0.8259987369560611
1056,352,0.1,16,43632.60642681095,74190.70985431936,0.7674630812882546
1057,352,0.3,12,37679.3080654457,67338.8118962024,0.8084316495046221
1058,352,0.5,8,35518.84256736523,64037.45864113348,0.8267548691397685
1059,353,0.1,12,45131.68221319265,83166.43639317674,0.740251640582196
1060,353,0.3,7,38650.74606541025,74694.57625382744,0.790475523919231
1061,353,0.5,9,36001.80895789554,70903.25987026462,0.8112056324518089
1062,354,0.1,11,42927.79164831978,71541.66800064717,0.7689717707878754
1063,354,0.3,11,36442.291453609,63058.23871537146,0.8205139918433696
1064,354,0.5,13,34372.900337171675,60346.83756036801,0.8356173571816012
1065,355,0.1,6,42940.181637350295,70863.63702809803,0.7590994490319303
1066,355,0.3,7,36839.8653414317,62756.45806140355,0.8110670242226332
1067,355,0.5,7,33956.59523954735,59385.94158188298,0.8308164202797478
1068,356,0.1,14,43458.86666928441,77872.5890617289,0.7577765340014615
1069,356,0.3,8,37124.979909890426,68210.84142610998,0.8141537511094885
1070,356,0.5,6,34332.302230149166,62344.03258584416,0.8447481562686089
1071,357,0.1,9,43212.65803282508,79457.56530848371,0.7654476907918946
1072,357,0.3,7,36943.60593445913,73140.91318748788,0.801257859652987
1073,357,0.5,8,34455.476478657525,70688.94650741236,0.8143597158071119
1074,358,0.1,8,42180.15039964285,75188.12871063025,0.769934133385156
1075,358,0.3,7,36573.5270691791,67548.79070749423,0.8143098810067503
1076,358,0.5,8,34340.010920513254,66100.02224623166,0.8221897269440777
1077,359,0.1,4,45241.60036496233,86075.33170080317,0.7311419633912273
1078,359,0.3,7,38936.68064559828,76356.87754147929,0.7884261768660688
1079,359,0.5,4,36050.891216438875,72934.54721698021,0.8069667178077259
1080,360,0.1,10,42173.54457119857,74243.94904054169,0.752461904837737
1081,360,0.3,6,36087.62504928304,66797.30012880775,0.7996276761605888
1082,360,0.5,8,33930.61950007728,64108.79685207236,0.8154325255351713
1083,361,0.1,8,43672.96925368338,76114.86953385586,0.7649011508394912
1084,361,0.3,14,38770.19073100082,70395.20389023329,0.7989066861963631
1085,361,0.5,7,36045.93863550732,66443.8432032145,0.8208482816970362
1086,362,0.1,7,43327.52079112411,79307.64555093012,0.7384489562704903
1087,362,0.3,8,37860.53376240671,72321.05292236687,0.7825017212379447
1088,362,0.5,6,34941.81246863421,68962.08361223592,0.8022360658236072
1089,363,0.1,6,42452.53024499558,71937.7509669051,0.7676257695224628
1090,363,0.3,6,36549.37486655109,63991.489719705074,0.8161266901666161
1091,363,0.5,6,34086.7721283342,60283.402978809914,0.8368189314558893
1092,364,0.1,10,43291.51682453746,72498.1717206391,0.78243154464709
1093,364,0.3,8,38560.08965961442,67371.10944109269,0.8121162508646942
1094,364,0.5,6,36219.856844487964,65329.80593528245,0.823329289523056
1095,365,0.1,8,43573.42489750126,80506.05191287638,0.7526993613739859
1096,365,0.3,9,37806.877779459195,74417.50442299567,0.7886908107112917
1097,365,0.5,7,35076.24136870095,70172.75348611943,0.8121093296342505
1098,366,0.1,8,41769.29669240323,73619.57057087323,0.7483729838124713
1099,366,0.3,10,36324.30788035053,65794.99882181839,0.7990183186752424
1100,366,0.5,10,33376.10321014354,61997.56594887515,0.8215485888721352
1101,367,0.1,7,42910.82081883809,73906.05422483626,0.7846831085348233
1102,367,0.3,12,36803.69026726361,65983.88380323145,0.8283697569149936
1103,367,0.5,9,34797.860558499124,63729.510560033494,0.8398970865931268
1104,368,0.1,13,44993.6139615899,78549.37480838236,0.731998924511799
1105,368,0.3,15,37828.69359279401,68971.29287716564,0.7933726502712972
1106,368,0.5,9,35239.66371808547,66425.64389819726,0.8083439128915458
1107,369,0.1,9,45783.21093301477,80173.03422702878,0.7601360956399819
1108,369,0.3,11,38324.35520270719,70638.35834053179,0.8137958083226833
1109,369,0.5,7,35505.21914667273,66891.0148519556,0.8330279311941947
1110,370,0.1,6,41674.87922476495,67891.99265998516,0.7876061573004992
1111,370,0.3,6,36247.07391314419,59818.7772891788,0.8351154836871899
1112,370,0.5,5,33282.88214790513,56833.59911531587,0.8511615528331021
1113,371,0.1,14,42248.82240825609,70604.72787368331,0.7772454935320335
1114,371,0.3,6,35789.16360468968,61771.45470309819,0.8294959929705803
1115,371,0.5,5,33631.53204011291,59721.796340524466,0.8406233638680016
1116,372,0.1,9,41703.62084196967,76247.92017261437,0.7385078092427919
1117,372,0.3,9,36242.61287763694,69942.32432138768,0.7799695225247376
1118,372,0.5,7,33614.20162331641,66524.48372114974,0.8009483667305399
1119,373,0.1,9,44243.567845682905,75553.46574949012,0.7651817905351825
1120,373,0.3,8,38561.90222293854,67983.47763541678,0.8098791514570198
1121,373,0.5,7,35935.692043903524,63654.63211963464,0.8333201827816751
1122,374,0.1,5,44378.368651157856,80388.9790862767,0.7261337740027692
1123,374,0.3,6,39061.840477592195,74393.7665449972,0.765459122580886
1124,374,0.5,5,36350.61901970618,72108.32891620747,0.7796483470974396
1125,375,0.1,8,41923.04620504177,71769.25673376274,0.7785749399667979
1126,375,0.3,16,37001.33107744161,67951.08834808992,0.8015081369252965
1127,375,0.5,5,34820.072341416046,64442.04589124264,0.8214793277112927
1128,376,0.1,6,44802.74044156946,77082.79574112938,0.7707678677772882
1129,376,0.3,5,38044.76408092711,69401.3525882882,0.8141782919684597
1130,376,0.5,5,35705.66258985834,67053.6979202095,0.8265373225521259
1131,377,0.1,6,44426.943349711684,86963.31616457023,0.71271901133396
1132,377,0.3,8,37689.98823647831,80356.60105382619,0.7547111431539111
1133,377,0.5,7,35257.43816359846,78787.36761179587,0.764197783608644
1134,378,0.1,5,43125.77841090052,72488.3706186878,0.786580443029508
1135,378,0.3,7,37080.19721218102,66751.67097872803,0.8190236512982814
1136,378,0.5,7,34051.47209751096,62187.21247071561,0.842927658281297
1137,379,0.1,9,44501.22223778651,86153.06910060198,0.7326626648830181
1138,379,0.3,8,38485.284428681436,80152.48620423947,0.768605994411857
1139,379,0.5,6,35617.05817327274,75030.25310079333,0.7972359622641436
1140,380,0.1,9,42117.11688403287,69405.41129293828,0.7589610770407296
1141,380,0.3,14,36970.044714921314,63601.20600987124,0.7975903492821776
1142,380,0.5,11,33986.56436965227,59671.01209184379,0.8218329776282369
1143,381,0.1,5,43858.39770023242,74849.19975111415,0.7476831216081699
1144,381,0.3,12,37893.050106055234,66255.090143768,0.8022982659649659
1145,381,0.5,7,34496.91073232888,62299.159029102775,0.8252020445614908
1146,382,0.1,11,44063.972252823325,74433.98748023748,0.7756851801203273
1147,382,0.3,11,38073.78259127994,67232.89475220564,0.8169882314048147
1148,382,0.5,7,35281.27119442496,64604.78980480076,0.8310162931195866
1149,383,0.1,10,44648.06303664878,81608.19978083666,0.7329589763064805
